from,to,value
MAP2K1,MAPK1,1
MAP2K2,MAPK1,1
MAP2K1,MAPK3,1
MAP2K2,MAPK3,1
RAF1,MAP2K1,1
BRAF,MAP2K1,1
RAF1,MAP2K2,1
BRAF,MAP2K2,1
HRAS,RAF1,1
KRAS,RAF1,1
NRAS,RAF1,1
RRAS,RAF1,1
DOCK4,RAP1A,1
RAPGEF3,RAP1A,1
RAPGEF4,RAP1A,1
SIPA1L1,RAP1A,1
SIPA1,RAP1A,1
RAP1GAP,RAP1A,1
RAPGEF1,RAP1A,1
RAPGEF6,RAP1A,1
RAPGEF2,RAP1A,1
PRKD3,RAP1A,1
PRKD2,RAP1A,1
PRKD1,RAP1A,1
RAPGEF5,RAP1A,1
RASGRP3,RAP1A,1
RASGRP2,RAP1A,1
SIPA1L2,RAP1A,1
LCP2,RAP1A,1
SKAP1,RAP1A,1
DOCK4,RAP1B,1
RAPGEF3,RAP1B,1
RAPGEF4,RAP1B,1
SIPA1L1,RAP1B,1
SIPA1,RAP1B,1
RAP1GAP,RAP1B,1
RAPGEF1,RAP1B,1
RAPGEF6,RAP1B,1
RAPGEF2,RAP1B,1
PRKD3,RAP1B,1
PRKD2,RAP1B,1
PRKD1,RAP1B,1
RAPGEF5,RAP1B,1
RASGRP3,RAP1B,1
RASGRP2,RAP1B,1
SIPA1L2,RAP1B,1
LCP2,RAP1B,1
SKAP1,RAP1B,1
RAP1A,APBB1IP,1
RAP1B,APBB1IP,1
CSF1,CSF1R,1
EFNA1,CSF1R,1
EFNA2,CSF1R,1
EFNA3,CSF1R,1
EFNA4,CSF1R,1
EFNA5,CSF1R,1
EGF,CSF1R,1
FGF1,CSF1R,1
FGF2,CSF1R,1
FGF3,CSF1R,1
FGF4,CSF1R,1
FGF5,CSF1R,1
FGF6,CSF1R,1
FGF7,CSF1R,1
FGF8,CSF1R,1
FGF9,CSF1R,1
FGF10,CSF1R,1
VEGFD,CSF1R,1
FGF20,CSF1R,1
FGF21,CSF1R,1
FGF22,CSF1R,1
ANGPT1,CSF1R,1
ANGPT2,CSF1R,1
HGF,CSF1R,1
IGF1,CSF1R,1
INS,CSF1R,1
KITLG,CSF1R,1
NGF,CSF1R,1
ANGPT4,CSF1R,1
PDGFA,CSF1R,1
