from,to,value
RASSF1,HRAS,3
FGFR3,HRAS,3
EGF,EGFR,1
EGF,ERBB2,1
MDM2,CDKN2A,3
CDK4,CDKN2A,3
CCND1,CDKN2A,3
CDK4,CDKN1A,3
CCND1,CDKN1A,3
HRAS,RASSF1,3
KRAS,RASSF1,3
NRAS,RASSF1,3
MAPK1,DAPK1,3
MAPK3,DAPK1,3
MAPK1,DAPK3,3
MAPK3,DAPK3,3
MAPK1,DAPK2,3
MAPK3,DAPK2,3
CDKN2A,MDM2,3
MDM2,TP53,2
RB1,E2F1,3
RB1,E2F2,3
RB1,E2F3,3
E2F1,RB1,3
E2F2,RB1,3
E2F3,RB1,3
CDK4,RB1,1
CCND1,RB1,1
CDKN2A,CDK4,3
CDKN1A,CDK4,3
CDKN2A,CCND1,3
CDKN1A,CCND1,3
MAPK1,RPS6KA5,1
MAPK3,RPS6KA5,1
DAPK1,MAPK1,3
DAPK3,MAPK1,3
DAPK2,MAPK1,3
MAP2K1,MAPK1,1
MAP2K2,MAPK1,1
DAPK1,MAPK3,3
DAPK3,MAPK3,3
DAPK2,MAPK3,3
MAP2K1,MAPK3,1
MAP2K2,MAPK3,1
ARAF,MAP2K1,1
RAF1,MAP2K1,1
BRAF,MAP2K1,1
ARAF,MAP2K2,1
RAF1,MAP2K2,1
BRAF,MAP2K2,1
HRAS,ARAF,1
KRAS,ARAF,1
NRAS,ARAF,1
HRAS,RAF1,1
KRAS,RAF1,1
NRAS,RAF1,1
HRAS,BRAF,1
KRAS,BRAF,1
NRAS,BRAF,1
RASSF1,KRAS,3
FGFR3,KRAS,3
RASSF1,NRAS,3
FGFR3,NRAS,3
