from,to,value
PLCG1,PRKCA,3
PLCG2,PRKCA,3
PLCG1,PRKCB,3
PLCG2,PRKCB,3
PLCG1,PRKCG,3
PLCG2,PRKCG,3
AKT3,FOXO3,2
AKT1,FOXO3,2
AKT2,FOXO3,2
AKT3,CASP9,2
AKT1,CASP9,2
AKT2,CASP9,2
AKT3,BAD,2
AKT1,BAD,2
AKT2,BAD,2
PDPK1,AKT3,1
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PDPK1,AKT1,1
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PDPK1,AKT2,1
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
PIK3CA,PDPK1,3
PIK3CB,PDPK1,3
PIK3CD,PDPK1,3
PIK3R1,PDPK1,3
PIK3R2,PDPK1,3
PIK3R3,PDPK1,3
KRAS,PIK3CA,1
EGFR,PIK3CA,1
ERBB2,PIK3CA,1
ALK,PIK3CA,1
EML4,PIK3CA,1
MET,PIK3CA,1
KRAS,PIK3CB,1
EGFR,PIK3CB,1
ERBB2,PIK3CB,1
ALK,PIK3CB,1
EML4,PIK3CB,1
MET,PIK3CB,1
KRAS,PIK3CD,1
EGFR,PIK3CD,1
ERBB2,PIK3CD,1
ALK,PIK3CD,1
EML4,PIK3CD,1
MET,PIK3CD,1
KRAS,PIK3R1,1
KRAS,PIK3R2,1
KRAS,PIK3R3,1
CDKN2A,CDK4,3
CDKN2A,CDK6,3
RASSF1,CCND1,3
CDKN2A,CCND1,3
MAPK1,CCND1,1
MAPK3,CCND1,1
RB1,E2F1,3
RB1,E2F2,3
RB1,E2F3,3
SOS1,HRAS,1
SOS2,HRAS,1
ALK,HRAS,1
EML4,HRAS,1
KIF5A,HRAS,3
KIF5B,HRAS,3
KIF5C,HRAS,3
RET,HRAS,3
SOS1,KRAS,1
SOS2,KRAS,1
ALK,KRAS,1
EML4,KRAS,1
KIF5A,KRAS,3
KIF5B,KRAS,3
KIF5C,KRAS,3
RET,KRAS,3
SOS1,NRAS,1
SOS2,NRAS,1
ALK,NRAS,1
EML4,NRAS,1
KIF5A,NRAS,3
KIF5B,NRAS,3
KIF5C,NRAS,3
RET,NRAS,3
EGFR,PLCG1,1
ERBB2,PLCG1,1
EGFR,PLCG2,1
ERBB2,PLCG2,1
TGFA,EGFR,1
EGF,EGFR,1
RASSF1,STK4,3
RASSF5,STK4,3
TGFA,ERBB2,1
EGF,ERBB2,1
CDK4,RB1,1
CDK6,RB1,1
CCND1,RB1,1
E2F1,RB1,3
E2F2,RB1,3
E2F3,RB1,3
RXRA,RARB,3
RXRB,RARB,3
RXRG,RARB,3
GRB2,SOS1,1
GRB2,SOS2,1
EGFR,GRB2,1
ERBB2,GRB2,1
MET,GRB2,1
RARB,RXRA,3
RARB,RXRB,3
RARB,RXRG,3
CCND1,RASSF1,3
KRAS,RASSF1,1
STK4,RASSF1,3
RASSF5,RASSF1,3
STK4,RASSF5,3
RASSF1,RASSF5,3
CDK4,CDKN2A,3
CDK6,CDKN2A,3
CCND1,CDKN2A,3
MAP2K1,MAPK1,1
MAP2K2,MAPK1,1
MAP2K1,MAPK3,1
MAP2K2,MAPK3,1
ARAF,MAP2K1,1
RAF1,MAP2K1,1
BRAF,MAP2K1,1
ARAF,MAP2K2,1
RAF1,MAP2K2,1
BRAF,MAP2K2,1
PRKCA,ARAF,1
PRKCB,ARAF,1
PRKCG,ARAF,1
HRAS,ARAF,1
KRAS,ARAF,1
NRAS,ARAF,1
PRKCA,RAF1,1
PRKCB,RAF1,1
PRKCG,RAF1,1
HRAS,RAF1,1
KRAS,RAF1,1
NRAS,RAF1,1
PRKCA,BRAF,1
PRKCB,BRAF,1
PRKCG,BRAF,1
HRAS,BRAF,1
KRAS,BRAF,1
NRAS,BRAF,1
ALK,JAK3,1
EML4,JAK3,1
JAK3,STAT3,1
JAK3,STAT5A,1
JAK3,STAT5B,1
CDKN1A,TP53,3
GADD45G,TP53,3
GADD45A,TP53,3
GADD45B,TP53,3
BAX,TP53,3
BAK1,TP53,3
DDB2,TP53,3
POLK,TP53,3
TP53,CDKN1A,3
TP53,GADD45G,3
TP53,GADD45A,3
TP53,GADD45B,3
TP53,BAX,3
TP53,BAK1,3
TP53,DDB2,3
TP53,POLK,3
HGF,MET,1
