from,to,value
PPP3CA,NFATC1,1
PPP3CB,NFATC1,1
PPP3CC,NFATC1,1
PPP3R1,NFATC1,1
PPP3R2,NFATC1,1
PPP3CA,NFATC2,1
PPP3CB,NFATC2,1
PPP3CC,NFATC2,1
PPP3R1,NFATC2,1
PPP3R2,NFATC2,1
PLCG1,PPP3CA,3
PLCG2,PPP3CA,3
PLCG1,PPP3CB,3
PLCG2,PPP3CB,3
PLCG1,PPP3CC,3
PLCG2,PPP3CC,3
PLCG1,PPP3R1,3
PLCG2,PPP3R1,3
PLCG1,PPP3R2,3
PLCG2,PPP3R2,3
SH2D1A,FYN,1
IFNGR1,TNFSF10,3
IFNGR2,TNFSF10,3
IFNAR1,TNFSF10,3
IFNAR2,TNFSF10,3
IFNG,IFNGR1,1
IFNA1,IFNGR1,1
IFNA2,IFNGR1,1
IFNA4,IFNGR1,1
IFNA5,IFNGR1,1
IFNA6,IFNGR1,1
IFNA7,IFNGR1,1
IFNA8,IFNGR1,1
IFNA10,IFNGR1,1
IFNA13,IFNGR1,1
IFNA14,IFNGR1,1
IFNA16,IFNGR1,1
IFNA17,IFNGR1,1
IFNA21,IFNGR1,1
IFNB1,IFNGR1,1
IFNG,IFNGR2,1
IFNA1,IFNGR2,1
IFNA2,IFNGR2,1
IFNA4,IFNGR2,1
IFNA5,IFNGR2,1
IFNA6,IFNGR2,1
IFNA7,IFNGR2,1
IFNA8,IFNGR2,1
IFNA10,IFNGR2,1
IFNA13,IFNGR2,1
IFNA14,IFNGR2,1
IFNA16,IFNGR2,1
IFNA17,IFNGR2,1
IFNA21,IFNGR2,1
IFNB1,IFNGR2,1
PPP3CA,PLCG1,3
PPP3CB,PLCG1,3
PPP3CC,PLCG1,3
PPP3R1,PLCG1,3
PPP3R2,PLCG1,3
LAT,PLCG1,1
PRKCA,PLCG1,3
PRKCB,PLCG1,3
PRKCG,PLCG1,3
SH3BP2,PLCG1,3
HCST,PLCG1,1
PPP3CA,PLCG2,3
PPP3CB,PLCG2,3
PPP3CC,PLCG2,3
PPP3R1,PLCG2,3
PPP3R2,PLCG2,3
LAT,PLCG2,1
PRKCA,PLCG2,3
PRKCB,PLCG2,3
PRKCG,PLCG2,3
SH3BP2,PLCG2,3
HCST,PLCG2,1
SYK,LAT,1
ZAP70,LAT,1
PTPN11,LAT,2
PTPN6,LAT,2
CD244,LAT,1
MAPK1,IFNG,3
MAPK3,IFNG,3
NFATC1,CSF2,3
NFATC2,CSF2,3
MAPK1,CSF2,3
MAPK3,CSF2,3
NFATC1,TNF,3
NFATC2,TNF,3
MAPK1,TNF,3
MAPK3,TNF,3
PLCG1,PRKCA,3
PLCG2,PRKCA,3
PLCG1,PRKCB,3
PLCG2,PRKCB,3
PLCG1,PRKCG,3
PLCG2,PRKCG,3
PLCG1,SH3BP2,3
PLCG2,SH3BP2,3
VAV3,SH3BP2,3
VAV1,SH3BP2,3
