from,to,weight
FASN,OXSM,3
FASN,HSD17B8,3
FASN,CBR4,3
FASN,HTD2,3
FASN,MECR,3
FASN,ELOVL6,3
FASN,ACSL1,3
FASN,ACSL3,3
FASN,ACSL4,3
FASN,ACSBG1,3
FASN,ACSL6,3
FASN,ACSL5,3
FASN,ACSBG2,3
MCAT,FASN,3
MCAT,OXSM,3
OXSM,FASN,3
OXSM,HSD17B8,3
OXSM,CBR4,3
OXSM,HSD17B12,3
HSD17B8,FASN,3
HSD17B8,HTD2,3
CBR4,FASN,3
CBR4,HTD2,3
HTD2,FASN,3
HTD2,MECR,3
MECR,FASN,3
MECR,OXSM,3
MECR,ELOVL6,3
MECR,ACAA2,3
MECR,ACAA1,3
MECR,HADHB,3
MECR,ACADS,3
MECR,ACADSB,3
MECR,ACOX1,3
MECR,ACOX3,3
MECR,ACADL,3
MECR,ACADM,3
MECR,ACADVL,3
MECR,PPT1,3
MECR,PPT2,3
ELOVL6,HSD17B12,3
HSD17B12,HACD2,3
HSD17B12,HACD4,3
HSD17B12,HACD3,3
HSD17B12,HACD1,3
HACD2,TECR,3
HACD4,TECR,3
HACD3,TECR,3
HACD1,TECR,3
ACAA2,EHHADH,3
ACAA2,HADHA,3
ACAA2,HADH,3
ACAA2,ACADS,3
ACAA2,ACADSB,3
ACAA2,ACOX1,3
ACAA2,ACOX3,3
ACAA2,ACADL,3
ACAA2,ACADM,3
ACAA2,ACADVL,3
ACAA1,EHHADH,3
ACAA1,HADHA,3
ACAA1,HADH,3
ACAA1,ACADS,3
ACAA1,ACADSB,3
ACAA1,ACOX1,3
ACAA1,ACOX3,3
ACAA1,ACADL,3
ACAA1,ACADM,3
ACAA1,ACADVL,3
HADHB,EHHADH,3
HADHB,HADHA,3
HADHB,HADH,3
HADHB,ACADS,3
HADHB,ACADSB,3
HADHB,ACOX1,3
HADHB,ACOX3,3
HADHB,ACADL,3
HADHB,ACADM,3
HADHB,ACADVL,3
ACAT1,EHHADH,3
ACAT1,HADHA,3
ACAT1,HADH,3
ACAT1,ACADS,3
ACAT1,ACADSB,3
ACAT2,EHHADH,3
ACAT2,HADHA,3
ACAT2,HADH,3
ACAT2,ACADS,3
ACAT2,ACADSB,3
EHHADH,MECR,3
EHHADH,ACAA2,3
EHHADH,ACAA1,3
EHHADH,HADHB,3
EHHADH,ACAT1,3
EHHADH,ACAT2,3
EHHADH,HADHA,3
EHHADH,HADH,3
EHHADH,ECHS1,3
EHHADH,ACADS,3
EHHADH,ACADSB,3
HADHA,MECR,3
HADHA,ACAA2,3
HADHA,ACAA1,3
HADHA,HADHB,3
HADHA,ACAT1,3
HADHA,ACAT2,3
HADHA,EHHADH,3
HADHA,HADH,3
HADHA,ECHS1,3
HADHA,ACADS,3
HADHA,ACADSB,3
HADH,ACAA2,3
HADH,ACAA1,3
HADH,HADHB,3
HADH,ACAT1,3
HADH,ACAT2,3
HADH,EHHADH,3
HADH,HADHA,3
HADH,ECHS1,3
ECHS1,MECR,3
ECHS1,EHHADH,3
ECHS1,HADHA,3
ECHS1,HADH,3
ECHS1,ACADS,3
ECHS1,ACADSB,3
CPT2,ACOX1,3
CPT2,ACOX3,3
CPT2,ACADL,3
CPT2,ACADM,3
CPT2,ACADVL,3
CPT2,PPT1,3
CPT2,PPT2,3
FADS2,FADS1,3
FADS2,ACOX1,3
FADS2,ACOX3,3
ACADS,MECR,3
ACADS,ACAA2,3
ACADS,ACAA1,3
ACADS,HADHB,3
ACADS,ACAT1,3
ACADS,ACAT2,3
ACADS,EHHADH,3
ACADS,HADHA,3
ACADS,ECHS1,3
ACADSB,MECR,3
ACADSB,ACAA2,3
ACADSB,ACAA1,3
ACADSB,HADHB,3
ACADSB,ACAT1,3
ACADSB,ACAT2,3
ACADSB,EHHADH,3
ACADSB,HADHA,3
ACADSB,ECHS1,3
HSD17B4,ACAA1,3
HSD17B4,SCP2,3
ACOX1,MECR,3
ACOX1,EHHADH,3
ACOX1,HADHA,3
ACOX1,ECHS1,3
ACOX1,HSD17B4,3
ACOX3,MECR,3
ACOX3,EHHADH,3
ACOX3,HADHA,3
ACOX3,ECHS1,3
ACOX3,HSD17B4,3
ACACA,FASN,3
ACACA,MCAT,3
ACSL1,ELOVL6,3
ACSL1,ACOX1,3
ACSL1,ACOX3,3
ACSL1,CPT1C,3
ACSL1,CPT1A,3
ACSL1,CPT1B,3
ACSL1,ACADL,3
ACSL1,ACADM,3
ACSL1,ACADVL,3
ACSL3,ELOVL6,3
ACSL3,ACOX1,3
ACSL3,ACOX3,3
ACSL3,CPT1C,3
ACSL3,CPT1A,3
ACSL3,CPT1B,3
ACSL3,ACADL,3
ACSL3,ACADM,3
ACSL3,ACADVL,3
ACSL4,ELOVL6,3
ACSL4,ACOX1,3
ACSL4,ACOX3,3
ACSL4,CPT1C,3
ACSL4,CPT1A,3
ACSL4,CPT1B,3
ACSL4,ACADL,3
ACSL4,ACADM,3
ACSL4,ACADVL,3
ACSBG1,ELOVL6,3
ACSBG1,ACOX1,3
ACSBG1,ACOX3,3
ACSBG1,CPT1C,3
ACSBG1,CPT1A,3
ACSBG1,CPT1B,3
ACSBG1,ACADL,3
ACSBG1,ACADM,3
ACSBG1,ACADVL,3
ACSL6,ELOVL6,3
ACSL6,ACOX1,3
ACSL6,ACOX3,3
ACSL6,CPT1C,3
ACSL6,CPT1A,3
ACSL6,CPT1B,3
ACSL6,ACADL,3
ACSL6,ACADM,3
ACSL6,ACADVL,3
ACSL5,ELOVL6,3
ACSL5,ACOX1,3
ACSL5,ACOX3,3
ACSL5,CPT1C,3
ACSL5,CPT1A,3
ACSL5,CPT1B,3
ACSL5,ACADL,3
ACSL5,ACADM,3
ACSL5,ACADVL,3
ACSBG2,ELOVL6,3
ACSBG2,ACOX1,3
ACSBG2,ACOX3,3
ACSBG2,CPT1C,3
ACSBG2,CPT1A,3
ACSBG2,CPT1B,3
ACSBG2,ACADL,3
ACSBG2,ACADM,3
ACSBG2,ACADVL,3
CPT1C,CPT2,3
CPT1A,CPT2,3
CPT1B,CPT2,3
ACADL,MECR,3
ACADL,EHHADH,3
ACADL,HADHA,3
ACADL,ECHS1,3
ACADM,MECR,3
ACADM,EHHADH,3
ACADM,HADHA,3
ACADM,ECHS1,3
ACADVL,MECR,3
ACADVL,EHHADH,3
ACADVL,HADHA,3
ACADVL,ECHS1,3
PPT1,ACSL1,3
PPT1,ACSL3,3
PPT1,ACSL4,3
PPT1,ACSBG1,3
PPT1,ACSL6,3
PPT1,ACSL5,3
PPT1,ACSBG2,3
PPT2,ACSL1,3
PPT2,ACSL3,3
PPT2,ACSL4,3
PPT2,ACSBG1,3
PPT2,ACSL6,3
PPT2,ACSL5,3
PPT2,ACSBG2,3
ACSF3,FASN,3
ACSF3,MCAT,3
