from,to,weight
ACADS,EHHADH,3
ACADS,ECHS1,3
ACADS,HADHA,3
EHHADH,HADH,3
EHHADH,ECHS1,3
EHHADH,HADHA,3
EHHADH,ACAT1,3
EHHADH,ACAT2,3
EHHADH,ACAA2,3
EHHADH,ACAA1,3
EHHADH,HADHB,3
HADH,EHHADH,3
HADH,ECHS1,3
HADH,HADHA,3
HADH,ACAT1,3
HADH,ACAT2,3
HADH,ACAA2,3
HADH,ACAA1,3
HADH,HADHB,3
ECHS1,EHHADH,3
ECHS1,HADH,3
ECHS1,HADHA,3
HADHA,EHHADH,3
HADHA,HADH,3
HADHA,ECHS1,3
HADHA,ACAT1,3
HADHA,ACAT2,3
HADHA,ACAA2,3
HADHA,ACAA1,3
HADHA,HADHB,3
ACADM,EHHADH,3
ACADM,ECHS1,3
ACADM,HADHA,3
ACAT1,ACADS,3
ACAT1,EHHADH,3
ACAT1,HADH,3
ACAT1,HADHA,3
ACAT1,ACADM,3
ACAT1,ACAT2,3
ACAT1,ACAA2,3
ACAT1,ACAA1,3
ACAT1,HADHB,3
ACAT1,ACOX1,3
ACAT1,ACOX3,3
ACAT1,ACADSB,3
ACAT2,ACADS,3
ACAT2,EHHADH,3
ACAT2,HADH,3
ACAT2,HADHA,3
ACAT2,ACADM,3
ACAT2,ACAT1,3
ACAT2,ACAA2,3
ACAT2,ACAA1,3
ACAT2,HADHB,3
ACAT2,ACOX1,3
ACAT2,ACOX3,3
ACAT2,ACADSB,3
ACAA2,ACADS,3
ACAA2,EHHADH,3
ACAA2,HADH,3
ACAA2,HADHA,3
ACAA2,ACADM,3
ACAA2,ACAT1,3
ACAA2,ACAT2,3
ACAA2,ACAA1,3
ACAA2,HADHB,3
ACAA2,ACADL,3
ACAA2,ACOX1,3
ACAA2,ACOX3,3
ACAA2,ACADVL,3
ACAA2,ACADSB,3
ACAA1,ACADS,3
ACAA1,EHHADH,3
ACAA1,HADH,3
ACAA1,HADHA,3
ACAA1,ACADM,3
ACAA1,ACAT1,3
ACAA1,ACAT2,3
ACAA1,ACAA2,3
ACAA1,HADHB,3
ACAA1,ACADL,3
ACAA1,ACOX1,3
ACAA1,ACOX3,3
ACAA1,ACADVL,3
ACAA1,ACADSB,3
HADHB,ACADS,3
HADHB,EHHADH,3
HADHB,HADH,3
HADHB,HADHA,3
HADHB,ACADM,3
HADHB,ACAT1,3
