from,to,value
FLNA,ITGB1,3
FLNB,ITGB1,3
PARVB,ITGB1,3
PARVA,ITGB1,3
PARVG,ITGB1,3
VASP,ITGB1,3
TLN1,ITGB1,3
TLN2,ITGB1,3
ACTN4,ITGB1,3
ACTN1,ITGB1,3
PXN,ITGB1,3
PRKCA,ITGB1,3
PRKCB,ITGB1,3
PRKCG,ITGB1,3
LAMC3,ITGB1,1
CHAD,ITGB1,1
COL1A1,ITGB1,1
COL1A2,ITGB1,1
COL2A1,ITGB1,1
COL4A1,ITGB1,1
COL4A2,ITGB1,1
COL4A3,ITGB1,1
COL4A4,ITGB1,1
COL4A5,ITGB1,1
COL4A6,ITGB1,1
COL6A1,ITGB1,1
COL6A2,ITGB1,1
COL6A3,ITGB1,1
COL9A1,ITGB1,1
COL9A2,ITGB1,1
COL9A3,ITGB1,1
COMP,ITGB1,1
COL6A6,ITGB1,1
LAMB4,ITGB1,1
FN1,ITGB1,1
COL6A5,ITGB1,1
LAMA1,ITGB1,1
TNC,ITGB1,1
IBSP,ITGB1,1
LAMA2,ITGB1,1
LAMA3,ITGB1,1
LAMA4,ITGB1,1
LAMA5,ITGB1,1
LAMB1,ITGB1,1
LAMB2,ITGB1,1
LAMB3,ITGB1,1
LAMC1,ITGB1,1
LAMC2,ITGB1,1
RELN,ITGB1,1
TNN,ITGB1,1
SPP1,ITGB1,1
THBS1,ITGB1,1
THBS2,ITGB1,1
THBS3,ITGB1,1
THBS4,ITGB1,1
TNR,ITGB1,1
TNXB,ITGB1,1
VTN,ITGB1,1
VWF,ITGB1,1
CAV1,ITGB1,3
CAV2,ITGB1,3
CAV3,ITGB1,3
EMP2,ITGB1,3
FLNA,ITGB3,3
FLNB,ITGB3,3
PARVB,ITGB3,3
PARVA,ITGB3,3
PARVG,ITGB3,3
VASP,ITGB3,3
TLN1,ITGB3,3
TLN2,ITGB3,3
ACTN4,ITGB3,3
ACTN1,ITGB3,3
PXN,ITGB3,3
PRKCA,ITGB3,3
PRKCB,ITGB3,3
PRKCG,ITGB3,3
LAMC3,ITGB3,1
CHAD,ITGB3,1
COL1A1,ITGB3,1
COL1A2,ITGB3,1
COL2A1,ITGB3,1
COL4A1,ITGB3,1
COL4A2,ITGB3,1
COL4A3,ITGB3,1
COL4A4,ITGB3,1
COL4A5,ITGB3,1
COL4A6,ITGB3,1
COL6A1,ITGB3,1
COL6A2,ITGB3,1
COL6A3,ITGB3,1
COL9A1,ITGB3,1
COL9A2,ITGB3,1
COL9A3,ITGB3,1
COMP,ITGB3,1
COL6A6,ITGB3,1
LAMB4,ITGB3,1
FN1,ITGB3,1
COL6A5,ITGB3,1
LAMA1,ITGB3,1
TNC,ITGB3,1
IBSP,ITGB3,1
LAMA2,ITGB3,1
LAMA3,ITGB3,1
LAMA4,ITGB3,1
LAMA5,ITGB3,1
LAMB1,ITGB3,1
LAMB2,ITGB3,1
LAMB3,ITGB3,1
LAMC1,ITGB3,1
LAMC2,ITGB3,1
RELN,ITGB3,1
TNN,ITGB3,1
SPP1,ITGB3,1
THBS1,ITGB3,1
THBS2,ITGB3,1
THBS3,ITGB3,1
THBS4,ITGB3,1
TNR,ITGB3,1
TNXB,ITGB3,1
VTN,ITGB3,1
VWF,ITGB3,1
CAV1,ITGB3,3
CAV2,ITGB3,3
CAV3,ITGB3,3
EMP2,ITGB3,3
FLNA,ITGB4,3
FLNB,ITGB4,3
PARVB,ITGB4,3
PARVA,ITGB4,3
PARVG,ITGB4,3
VASP,ITGB4,3
TLN1,ITGB4,3
TLN2,ITGB4,3
ACTN4,ITGB4,3
ACTN1,ITGB4,3
PXN,ITGB4,3
PRKCA,ITGB4,3
PRKCB,ITGB4,3
PRKCG,ITGB4,3
LAMC3,ITGB4,1
CHAD,ITGB4,1
COL1A1,ITGB4,1
COL1A2,ITGB4,1
COL2A1,ITGB4,1
COL4A1,ITGB4,1
COL4A2,ITGB4,1
COL4A3,ITGB4,1
COL4A4,ITGB4,1
COL4A5,ITGB4,1
COL4A6,ITGB4,1
COL6A1,ITGB4,1
COL6A2,ITGB4,1
COL6A3,ITGB4,1
COL9A1,ITGB4,1
COL9A2,ITGB4,1
COL9A3,ITGB4,1
COMP,ITGB4,1
COL6A6,ITGB4,1
LAMB4,ITGB4,1
FN1,ITGB4,1
COL6A5,ITGB4,1
LAMA1,ITGB4,1
TNC,ITGB4,1
IBSP,ITGB4,1
LAMA2,ITGB4,1
LAMA3,ITGB4,1
LAMA4,ITGB4,1
LAMA5,ITGB4,1
LAMB1,ITGB4,1
LAMB2,ITGB4,1
LAMB3,ITGB4,1
LAMC1,ITGB4,1
LAMC2,ITGB4,1
RELN,ITGB4,1
TNN,ITGB4,1
SPP1,ITGB4,1
THBS1,ITGB4,1
THBS2,ITGB4,1
THBS3,ITGB4,1
THBS4,ITGB4,1
TNR,ITGB4,1
TNXB,ITGB4,1
VTN,ITGB4,1
VWF,ITGB4,1
CAV1,ITGB4,3
CAV2,ITGB4,3
CAV3,ITGB4,3
EMP2,ITGB4,3
FLNA,ITGB5,3
FLNB,ITGB5,3
PARVB,ITGB5,3
PARVA,ITGB5,3
PARVG,ITGB5,3
VASP,ITGB5,3
TLN1,ITGB5,3
TLN2,ITGB5,3
ACTN4,ITGB5,3
ACTN1,ITGB5,3
PXN,ITGB5,3
PRKCA,ITGB5,3
