from,to,value
AGT,MAS1,1
PMCH,MCHR1,1
PMCH,MCHR2,1
TAC3,TACR3,1
TAC1,TACR2,1
KISS1,KISS1R,1
PRL,PRLR,1
LEP,LEPR,1
CSH1,GHR,1
CSH2,GHR,1
GH1,GHR,1
GH2,GHR,1
PRLH,PRLHR,1
NPB,NPBWR1,1
NPW,NPBWR1,1
NPB,NPBWR2,1
NPW,NPBWR2,1
MLN,MLNR,1
VIP,VIPR1,1
VIP,VIPR2,1
SCT,SCTR,1
ADCYAP1,ADCYAP1R1,1
PTH2,PTH1R,1
PTH,PTH1R,1
PTH2,PTH2R,1
PTH,PTH2R,1
GHRH,GHRHR,1
GCG,GLP1R,1
GCG,GLP2R,1
GCG,GCGR,1
GIP,GIPR,1
UCN3,CRHR1,1
CRH,CRHR1,1
UCN,CRHR1,1
UCN2,CRHR1,1
UCN3,CRHR2,1
CRH,CRHR2,1
UCN,CRHR2,1
UCN2,CRHR2,1
ADM,CALCRL,1
IAPP,CALCRL,1
CALCA,CALCRL,1
CALCB,CALCRL,1
ADM2,CALCRL,1
ADM,CALCR,1
IAPP,CALCR,1
CALCA,CALCR,1
CALCB,CALCR,1
ADM2,CALCR,1
INSL5,RXFP2,1
RLN3,RXFP2,1
INSL3,RXFP2,1
RLN1,RXFP2,1
RLN2,RXFP2,1
INSL5,RXFP4,1
RLN3,RXFP4,1
INSL3,RXFP4,1
RLN1,RXFP4,1
RLN2,RXFP4,1
INSL5,RXFP3,1
RLN3,RXFP3,1
INSL3,RXFP3,1
RLN1,RXFP3,1
RLN2,RXFP3,1
INSL5,RXFP1,1
RLN3,RXFP1,1
INSL3,RXFP1,1
RLN1,RXFP1,1
RLN2,RXFP1,1
TRH,TRHR,1
GNRH1,GNRHR,1
GNRH2,GNRHR,1
CGA,TSHR,1
TSHB,TSHR,1
GPHB5,TSHR,1
GPHA2,TSHR,1
CGA,LHCGR,1
LHB,LHCGR,1
CGA,FSHR,1
FSHB,FSHR,1
NMU,NMUR1,1
NMS,NMUR1,1
NMU,NMUR2,1
NMS,NMUR2,1
UTS2,UTS2R,1
UTS2B,UTS2R,1
NPVF,NPFFR2,1
NPFF,NPFFR2,1
NPVF,NPFFR1,1
NPFF,NPFFR1,1
HCRT,HCRTR1,1
HCRT,HCRTR2,1
CTSG,F2R,1
F2,F2R,1
GZMA,F2R,1
PLG,F2R,1
PRSS1,F2R,1
PRSS2,F2R,1
PRSS3,F2R,1
CTSG,F2RL1,1
F2,F2RL1,1
GZMA,F2RL1,1
PLG,F2RL1,1
PRSS1,F2RL1,1
PRSS2,F2RL1,1
PRSS3,F2RL1,1
CTSG,F2RL2,1
F2,F2RL2,1
GZMA,F2RL2,1
PLG,F2RL2,1
PRSS1,F2RL2,1
PRSS2,F2RL2,1
PRSS3,F2RL2,1
CTSG,F2RL3,1
F2,F2RL3,1
GZMA,F2RL3,1
PLG,F2RL3,1
PRSS1,F2RL3,1
PRSS2,F2RL3,1
PRSS3,F2RL3,1
GAL,GALR1,1
GALP,GALR1,1
SPX,GALR1,1
GAL,GALR3,1
GALP,GALR3,1
SPX,GALR3,1
GAL,GALR2,1
GALP,GALR2,1
SPX,GALR2,1
OXT,OXTR,1
AVP,AVPR1A,1
AVP,AVPR1B,1
AVP,AVPR2,1
TAC4,TACR1,1
TAC1,TACR1,1
CORT,SSTR1,1
SST,SSTR1,1
CORT,SSTR2,1
SST,SSTR2,1
CORT,SSTR3,1
SST,SSTR3,1
CORT,SSTR4,1
SST,SSTR4,1
CORT,SSTR5,1
SST,SSTR5,1
POMC,OPRD1,1
PDYN,OPRD1,1
PENK,OPRD1,1
PNOC,OPRD1,1
POMC,OPRK1,1
PDYN,OPRK1,1
PENK,OPRK1,1
PNOC,OPRK1,1
POMC,OPRL1,1
PDYN,OPRL1,1
PENK,OPRL1,1
