from,to,weight
ALDH6A1,ACACA,3
ALDH6A1,ACACB,3
ALDH6A1,PCCA,3
ALDH6A1,PCCB,3
ALDH6A1,ACSS3,3
ALDH6A1,ACSS2,3
ALDH6A1,ACSS1,3
ALDH6A1,ACADS,3
ALDH6A1,ACOX1,3
ALDH6A1,ACOX3,3
ACACA,MLYCD,3
ACACB,MLYCD,3
MLYCD,ACACA,3
MLYCD,ACACB,3
ABAT,ALDH6A1,3
MCEE,ECHDC1,3
MCEE,MMUT,3
PCCA,MCEE,3
PCCA,ECHDC1,3
PCCB,MCEE,3
PCCB,ECHDC1,3
ECHDC1,PCCA,3
ECHDC1,PCCB,3
ECHDC1,ACSS3,3
ECHDC1,ACSS2,3
ECHDC1,ACSS1,3
ECHDC1,ACADS,3
ECHDC1,ACOX1,3
ECHDC1,ACOX3,3
ACSS3,PCCA,3
ACSS3,PCCB,3
ACSS3,ACSS2,3
ACSS3,ACSS1,3
ACSS3,ACADS,3
ACSS3,ACOX1,3
ACSS3,ACOX3,3
ACSS2,PCCA,3
ACSS2,PCCB,3
ACSS2,ACSS3,3
ACSS2,ACSS1,3
ACSS2,ACADS,3
ACSS2,ACOX1,3
ACSS2,ACOX3,3
ACSS1,PCCA,3
ACSS1,PCCB,3
ACSS1,ACSS3,3
ACSS1,ACSS2,3
ACSS1,ACADS,3
ACSS1,ACOX1,3
ACSS1,ACOX3,3
LDHAL6A,BCKDHA,3
LDHAL6A,BCKDHB,3
LDHA,BCKDHA,3
LDHA,BCKDHB,3
LDHB,BCKDHA,3
LDHB,BCKDHB,3
LDHC,BCKDHA,3
LDHC,BCKDHB,3
LDHAL6B,BCKDHA,3
LDHAL6B,BCKDHB,3
ECHS1,HIBCH,3
ECHS1,ACADS,3
ECHS1,ACOX1,3
ECHS1,ACOX3,3
EHHADH,HIBCH,3
EHHADH,ACADS,3
EHHADH,ACOX1,3
EHHADH,ACOX3,3
HADHA,HIBCH,3
HADHA,ACADS,3
HADHA,ACOX1,3
HADHA,ACOX3,3
ACADS,PCCA,3
ACADS,PCCB,3
ACADS,ACSS3,3
ACADS,ACSS2,3
ACADS,ACSS1,3
ACADS,ECHS1,3
ACADS,EHHADH,3
ACADS,HADHA,3
ACADS,ACOX1,3
ACADS,ACOX3,3
MMUT,MCEE,3
MMUT,SUCLG2,3
MMUT,SUCLG1,3
MMUT,SUCLA2,3
SUCLG2,MMUT,3
SUCLG2,SUCLG1,3
SUCLG2,SUCLA2,3
SUCLG1,MMUT,3
SUCLG1,SUCLG2,3
SUCLG1,SUCLA2,3
SUCLA2,MMUT,3
SUCLA2,SUCLG2,3
SUCLA2,SUCLG1,3
DLD,BCKDHA,3
DLD,BCKDHB,3
BCKDHA,BCKDHB,3
BCKDHA,DBT,3
BCKDHB,BCKDHA,3
BCKDHB,DBT,3
DBT,PCCA,3
DBT,PCCB,3
DBT,ACSS3,3
DBT,ACSS2,3
DBT,ACSS1,3
DBT,ACADS,3
DBT,DLD,3
DBT,ACOX1,3
DBT,ACOX3,3
ACOX1,PCCA,3
ACOX1,PCCB,3
ACOX1,ACSS3,3
ACOX1,ACSS2,3
ACOX1,ACSS1,3
ACOX1,ECHS1,3
ACOX1,EHHADH,3
ACOX1,HADHA,3
ACOX1,ACADS,3
ACOX3,PCCA,3
ACOX3,PCCB,3
ACOX3,ACSS3,3
ACOX3,ACSS2,3
ACOX3,ACSS1,3
ACOX3,ECHS1,3
ACOX3,EHHADH,3
ACOX3,HADHA,3
ACOX3,ACADS,3
