from,to,value
CCK,CCKAR,3
CCKAR,GNAQ,1
CHRM3,GNAQ,1
GNAQ,PLCB1,1
GNAQ,PLCB2,1
GNAQ,PLCB3,1
GNAQ,PLCB4,1
PLCB1,ITPR1,3
PLCB2,ITPR1,3
PLCB3,ITPR1,3
PLCB4,ITPR1,3
PLCB1,ITPR2,3
PLCB2,ITPR2,3
PLCB3,ITPR2,3
PLCB4,ITPR2,3
PLCB1,ITPR3,3
PLCB2,ITPR3,3
PLCB3,ITPR3,3
PLCB4,ITPR3,3
PLCB1,PRKCA,3
PLCB2,PRKCA,3
PLCB3,PRKCA,3
PLCB4,PRKCA,3
PLCB1,PRKCB,3
PLCB2,PRKCB,3
PLCB3,PRKCB,3
PLCB4,PRKCB,3
PLCB1,PRKCG,3
PLCB2,PRKCG,3
PLCB3,PRKCG,3
PLCB4,PRKCG,3
ADCY1,KCNMA1,3
ADCY2,KCNMA1,3
ADCY3,KCNMA1,3
ADCY5,KCNMA1,3
ADCY6,KCNMA1,3
ADCY7,KCNMA1,3
ADCY8,KCNMA1,3
ADCY9,KCNMA1,3
ADCY4,KCNMA1,3
ADCY1,CFTR,3
ADCY2,CFTR,3
ADCY3,CFTR,3
ADCY5,CFTR,3
ADCY6,CFTR,3
ADCY7,CFTR,3
ADCY8,CFTR,3
ADCY9,CFTR,3
ADCY4,CFTR,3
SCT,SCTR,3
BST1,RYR2,3
CD38,RYR2,3
BST1,TPCN2,3
CD38,TPCN2,3
CCKAR,BST1,1
CCKAR,CD38,1
SCTR,GNAS,1
GNAS,ADCY1,1
GNAS,ADCY2,1
GNAS,ADCY3,1
GNAS,ADCY5,1
GNAS,ADCY6,1
GNAS,ADCY7,1
GNAS,ADCY8,1
GNAS,ADCY9,1
GNAS,ADCY4,1
