from,to,value
RRAS2,RASSF5,1
MRAS,RASSF5,1
HRAS,RASSF5,1
KRAS,RASSF5,1
NRAS,RASSF5,1
RRAS,RASSF5,1
RASSF5,PPP1CA,1
RASSF5,PPP1CB,1
RASSF5,PPP1CC,1
RASSF5,HIPK3,1
RASSF5,HIPK4,1
RASSF5,HIPK1,1
RASSF5,HIPK2,1
MYC,CDKN2A,1
RRAS2,CDKN2A,1
MRAS,CDKN2A,1
HRAS,CDKN2A,1
KRAS,CDKN2A,1
NRAS,CDKN2A,1
RRAS,CDKN2A,1
ETS1,CDKN2A,1
MAPK14,CDKN2A,1
MAPK11,CDKN2A,1
MAPK13,CDKN2A,1
MAPK12,CDKN2A,1
RASSF5,MDM2,2
CDKN2A,MDM2,2
FBXW11,MDM2,2
BTRC,MDM2,2
HIPK3,TP53,1
HIPK4,TP53,1
HIPK1,TP53,1
HIPK2,TP53,1
MDM2,TP53,2
MTOR,TP53,1
SIRT1,TP53,2
MAPK14,TP53,1
MAPK11,TP53,1
MAPK13,TP53,1
MAPK12,TP53,1
CHEK2,TP53,1
CHEK1,TP53,1
RRAS2,PIK3CA,1
MRAS,PIK3CA,1
HRAS,PIK3CA,1
KRAS,PIK3CA,1
NRAS,PIK3CA,1
RRAS,PIK3CA,1
RRAS2,PIK3CB,1
MRAS,PIK3CB,1
HRAS,PIK3CB,1
KRAS,PIK3CB,1
NRAS,PIK3CB,1
RRAS,PIK3CB,1
RRAS2,PIK3CD,1
MRAS,PIK3CD,1
HRAS,PIK3CD,1
KRAS,PIK3CD,1
NRAS,PIK3CD,1
RRAS,PIK3CD,1
RRAS2,PIK3R1,1
MRAS,PIK3R1,1
HRAS,PIK3R1,1
KRAS,PIK3R1,1
NRAS,PIK3R1,1
RRAS,PIK3R1,1
RRAS2,PIK3R2,1
MRAS,PIK3R2,1
HRAS,PIK3R2,1
KRAS,PIK3R2,1
NRAS,PIK3R2,1
RRAS,PIK3R2,1
RRAS2,PIK3R3,1
MRAS,PIK3R3,1
HRAS,PIK3R3,1
KRAS,PIK3R3,1
NRAS,PIK3R3,1
RRAS,PIK3R3,1
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PTEN,AKT3,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PTEN,AKT1,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
PTEN,AKT2,3
AKT3,TSC1,2
AKT1,TSC1,2
AKT2,TSC1,2
AKT3,TSC2,2
AKT1,TSC2,2
AKT2,TSC2,2
TSC1,RHEB,2
TSC2,RHEB,2
RHEB,MTOR,1
PIK3CA,FOXO3,2
PIK3CB,FOXO3,2
PIK3CD,FOXO3,2
PIK3R1,FOXO3,2
PIK3R2,FOXO3,2
PIK3R3,FOXO3,2
AKT3,FOXO3,2
AKT1,FOXO3,2
AKT2,FOXO3,2
SIRT1,FOXO3,2
