from,to,value
ERBB4,GRB2,1
ERBB3,GRB2,1
ERBB2,GRB2,1
EGFR,GRB2,1
SHC2,GRB2,1
SHC4,GRB2,1
SHC3,GRB2,1
SHC1,GRB2,1
MAPK8,ELK1,1
MAPK9,ELK1,1
MAPK10,ELK1,1
MAPK1,ELK1,1
MAPK3,ELK1,1
NRG3,ERBB4,1
NRG2,ERBB4,1
HBEGF,ERBB4,1
NRG1,ERBB4,1
EREG,ERBB4,1
BTC,ERBB4,1
NRG4,ERBB4,1
NRG2,ERBB3,1
NRG1,ERBB3,1
ERBB4,STAT5A,1
EGFR,STAT5A,1
ERBB4,STAT5B,1
EGFR,STAT5B,1
TGFA,EGFR,1
HBEGF,EGFR,1
EREG,EGFR,1
BTC,EGFR,1
AREG,EGFR,1
EGF,EGFR,1
AKT3,GSK3B,2
AKT1,GSK3B,2
AKT2,GSK3B,2
MTOR,EIF4EBP1,2
MTOR,RPS6KB1,1
MTOR,RPS6KB2,1
AKT3,CDKN1A,2
AKT1,CDKN1A,2
AKT2,CDKN1A,2
AKT3,CDKN1B,2
AKT1,CDKN1B,2
AKT2,CDKN1B,2
AKT3,MTOR,1
AKT1,MTOR,1
AKT2,MTOR,1
NCK1,PAK4,1
NCK2,PAK4,1
NCK1,BUB1B-PAK6,1
NCK2,BUB1B-PAK6,1
NCK1,PAK1,1
NCK2,PAK1,1
NCK1,PAK2,1
NCK2,PAK2,1
NCK1,PAK3,1
NCK2,PAK3,1
NCK1,PAK6,1
NCK2,PAK6,1
NCK1,PAK5,1
NCK2,PAK5,1
EGFR,NCK1,3
EGFR,NCK2,3
AKT3,BAD,2
AKT1,BAD,2
AKT2,BAD,2
GRB2,GAB1,1
PAK4,MAP2K7,3
BUB1B-PAK6,MAP2K7,3
PAK1,MAP2K7,3
PAK2,MAP2K7,3
PAK3,MAP2K7,3
PAK6,MAP2K7,3
PAK5,MAP2K7,3
PAK4,MAP2K4,3
BUB1B-PAK6,MAP2K4,3
PAK1,MAP2K4,3
PAK2,MAP2K4,3
PAK3,MAP2K4,3
PAK6,MAP2K4,3
PAK5,MAP2K4,3
EGFR,CBL,1
EGFR,CBLB,1
MAP2K7,MAPK8,1
MAP2K4,MAPK8,1
MAP2K7,MAPK9,1
MAP2K4,MAPK9,1
MAP2K7,MAPK10,1
MAP2K4,MAPK10,1
EGFR,CRK,1
EGFR,CRKL,1
SRC,PTK2,1
GRB2,SOS1,1
GRB2,SOS2,1
ERBB4,SHC2,1
ERBB3,SHC2,1
ERBB2,SHC2,1
EGFR,SHC2,1
ERBB4,SHC4,1
ERBB3,SHC4,1
ERBB2,SHC4,1
EGFR,SHC4,1
ERBB4,SHC3,1
ERBB3,SHC3,1
ERBB2,SHC3,1
EGFR,SHC3,1
ERBB4,SHC1,1
ERBB3,SHC1,1
ERBB2,SHC1,1
EGFR,SHC1,1
PLCG1,PRKCA,3
PLCG2,PRKCA,3
PLCG1,PRKCB,3
PLCG2,PRKCB,3
PLCG1,PRKCG,3
PLCG2,PRKCG,3
PLCG1,CAMK2A,3
PLCG2,CAMK2A,3
PLCG1,CAMK2B,3
PLCG2,CAMK2B,3
PLCG1,CAMK2D,3
PLCG2,CAMK2D,3
PLCG1,CAMK2G,3
PLCG2,CAMK2G,3
EGFR,PLCG1,1
PRKCA,PLCG1,3
PRKCB,PLCG1,3
PRKCG,PLCG1,3
CAMK2A,PLCG1,3
CAMK2B,PLCG1,3
CAMK2D,PLCG1,3
CAMK2G,PLCG1,3
EGFR,PLCG2,1
PRKCA,PLCG2,3
PRKCB,PLCG2,3
PRKCG,PLCG2,3
CAMK2A,PLCG2,3
CAMK2B,PLCG2,3
CAMK2D,PLCG2,3
CAMK2G,PLCG2,3
MAPK8,JUN,1
MAPK9,JUN,1
MAPK10,JUN,1
CRK,ABL1,1
CRKL,ABL1,1
CRK,ABL2,1
CRKL,ABL2,1
ERBB4,PIK3CA,1
ERBB3,PIK3CA,1
ERBB2,PIK3CA,1
GAB1,PIK3CA,1
AKT3,PIK3CA,3
AKT1,PIK3CA,3
AKT2,PIK3CA,3
ERBB4,PIK3CB,1
ERBB3,PIK3CB,1
ERBB2,PIK3CB,1
GAB1,PIK3CB,1
AKT3,PIK3CB,3
AKT1,PIK3CB,3
AKT2,PIK3CB,3
ERBB4,PIK3CD,1
ERBB3,PIK3CD,1
ERBB2,PIK3CD,1
GAB1,PIK3CD,1
AKT3,PIK3CD,3
AKT1,PIK3CD,3
AKT2,PIK3CD,3
ERBB4,PIK3R1,1
ERBB3,PIK3R1,1
ERBB2,PIK3R1,1
GAB1,PIK3R1,1
AKT3,PIK3R1,3
AKT1,PIK3R1,3
AKT2,PIK3R1,3
ERBB4,PIK3R2,1
ERBB3,PIK3R2,1
ERBB2,PIK3R2,1
GAB1,PIK3R2,1
AKT3,PIK3R2,3
AKT1,PIK3R2,3
AKT2,PIK3R2,3
ERBB4,PIK3R3,1
ERBB3,PIK3R3,1
ERBB2,PIK3R3,1
GAB1,PIK3R3,1
AKT3,PIK3R3,3
AKT1,PIK3R3,3
AKT2,PIK3R3,3
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
EGFR,SRC,1
MAPK1,MYC,1
MAPK3,MYC,1
MAP2K1,MAPK1,1
MAP2K2,MAPK1,1
MAP2K1,MAPK3,1
MAP2K2,MAPK3,1
ARAF,MAP2K1,1
RAF1,MAP2K1,1
BRAF,MAP2K1,1
ARAF,MAP2K2,1
RAF1,MAP2K2,1
BRAF,MAP2K2,1
HRAS,ARAF,1
KRAS,ARAF,1
NRAS,ARAF,1
HRAS,RAF1,1
KRAS,RAF1,1
NRAS,RAF1,1
HRAS,BRAF,1
KRAS,BRAF,1
NRAS,BRAF,1
SOS1,HRAS,1
SOS2,HRAS,1
SOS1,KRAS,1
SOS2,KRAS,1
SOS1,NRAS,1
SOS2,NRAS,1
