from,to,value
PPARA,CD36,1
NFKB1,AGT,1
RELA,AGT,1
AGER,CYBB,1
AGTR1,CYBB,1
AGER,CYBA,1
AGTR1,CYBA,1
AGER,NCF1,1
AGTR1,NCF1,1
AGER,NCF2,1
AGTR1,NCF2,1
AGER,RAC1,1
AGTR1,RAC1,1
AGER,RAC2,1
AGTR1,RAC2,1
AGER,NCF4,1
AGTR1,NCF4,1
PPARA,CPT1B,1
PPARA,PDK2,1
PPARA,PDK3,1
PPARA,PDK4,1
CAMK2A,RYR2,1
CAMK2B,RYR2,1
CAMK2D,RYR2,1
CAMK2G,RYR2,1
SP1,ATP2A1,1
SP1,ATP2A2,1
SP1,ATP2A3,1
PRKCB,TGFB1,1
NFKB1,TGFB1,1
RELA,TGFB1,1
SMAD2,TGFB1,1
SMAD3,TGFB1,1
PRKCB,TGFB2,1
NFKB1,TGFB2,1
RELA,TGFB2,1
SMAD2,TGFB2,1
SMAD3,TGFB2,1
PRKCB,TGFB3,1
NFKB1,TGFB3,1
RELA,TGFB3,1
SMAD2,TGFB3,1
SMAD3,TGFB3,1
AGER,MAPK14,1
AGER,MAPK11,1
AGER,MAPK13,1
AGER,MAPK12,1
AGER,MAPK8,1
AGER,MAPK9,1
AGER,MAPK10,1
PRKCB,NFKB1,1
AGER,NFKB1,1
PRKCB,RELA,1
AGER,RELA,1
AKT3,MTOR,1
AKT1,MTOR,1
AKT2,MTOR,1
INS,INSR,1
AKT3,GSK3B,3
AKT1,GSK3B,3
AKT2,GSK3B,3
AKT3,TBC1D4,1
AKT1,TBC1D4,1
AKT2,TBC1D4,1
GSK3B,GYS1,2
GSK3B,GYS2,2
PRKCA,IRS1,2
PRKCD,IRS1,2
INSR,IRS1,1
PIK3CA,IRS1,3
PIK3CB,IRS1,3
PIK3CD,IRS1,3
PIK3R1,IRS1,3
PIK3R2,IRS1,3
PIK3R3,IRS1,3
IRS1,PIK3CA,3
PTEN,PIK3CA,3
IRS1,PIK3CB,3
PTEN,PIK3CB,3
IRS1,PIK3CD,3
PTEN,PIK3CD,3
IRS1,PIK3R1,3
PTEN,PIK3R1,3
IRS1,PIK3R2,3
PTEN,PIK3R2,3
IRS1,PIK3R3,3
PTEN,PIK3R3,3
GSK3B,AKT3,3
PIK3CA,AKT3,3
PIK3CB,AKT3,3
PIK3CD,AKT3,3
PIK3R1,AKT3,3
PIK3R2,AKT3,3
PIK3R3,AKT3,3
PTEN,AKT3,3
GSK3B,AKT1,3
PIK3CA,AKT1,3
PIK3CB,AKT1,3
PIK3CD,AKT1,3
PIK3R1,AKT1,3
PIK3R2,AKT1,3
PIK3R3,AKT1,3
PTEN,AKT1,3
GSK3B,AKT2,3
PIK3CA,AKT2,3
PIK3CB,AKT2,3
PIK3CD,AKT2,3
PIK3R1,AKT2,3
PIK3R2,AKT2,3
PIK3R3,AKT2,3
PTEN,AKT2,3
NFKB1,REN,1
RELA,REN,1
NFKB1,CMA1,1
RELA,CMA1,1
ACE,AGTR1,3
PRKCB,COL1A1,1
NFKB1,COL1A1,1
RELA,COL1A1,1
SMAD2,COL1A1,1
SMAD3,COL1A1,1
PRKCB,COL1A2,1
NFKB1,COL1A2,1
RELA,COL1A2,1
SMAD2,COL1A2,1
SMAD3,COL1A2,1
PRKCB,COL3A1,1
NFKB1,COL3A1,1
RELA,COL3A1,1
SMAD2,COL3A1,1
SMAD3,COL3A1,1
PRKCB,MMP2,1
NFKB1,MMP2,1
RELA,MMP2,1
SMAD2,MMP2,1
SMAD3,MMP2,1
PRKCB,MMP9,1
NFKB1,MMP9,1
RELA,MMP9,1
SMAD2,MMP9,1
SMAD3,MMP9,1
PDK2,PDHA1,2
PDK3,PDHA1,2
PDK4,PDHA1,2
PDK2,PDHA2,2
PDK3,PDHA2,2
PDK4,PDHA2,2
PDK2,PDHB,2
PDK3,PDHB,2
PDK4,PDHB,2
TGFB1,TGFBR1,1
TGFB2,TGFBR1,1
TGFB3,TGFBR1,1
TGFB1,TGFBR2,1
TGFB2,TGFBR2,1
TGFB3,TGFBR2,1
TGFBR1,SMAD2,1
TGFBR2,SMAD2,1
TGFBR1,SMAD3,1
TGFBR2,SMAD3,1
AGTR1,PLCB1,1
AGTR1,PLCB2,1
AGTR1,PLCB3,1
AGTR1,PLCB4,1
PRKCA,NOS3,2
PRKCB,NOS3,2
PRKCG,NOS3,2
PARP1,GAPDH,2
