from,to,value
LAMC3,DAG1,1
LAMB4,DAG1,1
LAMA1,DAG1,1
LAMA2,DAG1,1
LAMA3,DAG1,1
LAMA4,DAG1,1
LAMA5,DAG1,1
LAMB1,DAG1,1
LAMB2,DAG1,1
LAMB3,DAG1,1
LAMC1,DAG1,1
LAMC2,DAG1,1
HSPG2,DAG1,1
AGRN,DAG1,1
COL1A1,GP6,1
COL1A2,GP6,1
COL2A1,GP6,1
COL4A1,GP6,1
COL4A2,GP6,1
COL4A3,GP6,1
COL4A4,GP6,1
COL4A5,GP6,1
COL4A6,GP6,1
COL6A1,GP6,1
COL6A2,GP6,1
COL6A3,GP6,1
COL9A1,GP6,1
COL9A2,GP6,1
COL9A3,GP6,1
COL6A6,GP6,1
COL6A5,GP6,1
VWF,GP9,1
VWF,GP1BB,1
VWF,GP1BA,1
VWF,GP5,1
TNC,ITGB3,1
TNN,ITGB3,1
TNR,ITGB3,1
TNXB,ITGB3,1
VWF,ITGB3,1
IBSP,ITGB3,1
VTN,ITGB3,1
SPP1,ITGB3,1
FN1,ITGB3,1
COMP,ITGB3,1
THBS1,ITGB3,1
THBS2,ITGB3,1
THBS3,ITGB3,1
THBS4,ITGB3,1
DMP1,ITGB3,1
MEPE,ITGB3,1
LAMC3,ITGB1,1
LAMB4,ITGB1,1
LAMA1,ITGB1,1
LAMA2,ITGB1,1
LAMA3,ITGB1,1
LAMA4,ITGB1,1
LAMA5,ITGB1,1
LAMB1,ITGB1,1
LAMB2,ITGB1,1
LAMB3,ITGB1,1
LAMC1,ITGB1,1
LAMC2,ITGB1,1
COL1A1,ITGB1,1
COL1A2,ITGB1,1
COL2A1,ITGB1,1
COL4A1,ITGB1,1
COL4A2,ITGB1,1
COL4A3,ITGB1,1
COL4A4,ITGB1,1
COL4A5,ITGB1,1
COL4A6,ITGB1,1
COL6A1,ITGB1,1
COL6A2,ITGB1,1
COL6A3,ITGB1,1
COL9A1,ITGB1,1
COL9A2,ITGB1,1
COL9A3,ITGB1,1
COL6A6,ITGB1,1
COL6A5,ITGB1,1
TNC,ITGB1,1
TNN,ITGB1,1
TNR,ITGB1,1
TNXB,ITGB1,1
VTN,ITGB1,1
SPP1,ITGB1,1
FN1,ITGB1,1
COMP,ITGB1,1
THBS1,ITGB1,1
THBS2,ITGB1,1
THBS3,ITGB1,1
THBS4,ITGB1,1
NPNT,ITGB1,1
CHAD,ITGB1,1
RELN,ITGB1,1
FREM1,ITGB1,1
FREM2,ITGB1,1
FRAS1,ITGB1,1
DSPP,ITGB1,1
LAMC3,ITGA6,1
LAMB4,ITGA6,1
LAMA1,ITGA6,1
LAMA2,ITGA6,1
LAMA3,ITGA6,1
LAMA4,ITGA6,1
LAMA5,ITGA6,1
LAMB1,ITGA6,1
LAMB2,ITGA6,1
LAMB3,ITGA6,1
LAMC1,ITGA6,1
LAMC2,ITGA6,1
LAMC3,ITGAV,1
LAMB4,ITGAV,1
LAMA1,ITGAV,1
LAMA2,ITGAV,1
LAMA3,ITGAV,1
LAMA4,ITGAV,1
LAMA5,ITGAV,1
LAMB1,ITGAV,1
LAMB2,ITGAV,1
LAMB3,ITGAV,1
LAMC1,ITGAV,1
LAMC2,ITGAV,1
COL1A1,ITGAV,1
COL1A2,ITGAV,1
COL2A1,ITGAV,1
COL4A1,ITGAV,1
COL4A2,ITGAV,1
COL4A3,ITGAV,1
COL4A4,ITGAV,1
COL4A5,ITGAV,1
COL4A6,ITGAV,1
COL6A1,ITGAV,1
COL6A2,ITGAV,1
COL6A3,ITGAV,1
COL9A1,ITGAV,1
COL9A2,ITGAV,1
COL9A3,ITGAV,1
COL6A6,ITGAV,1
COL6A5,ITGAV,1
TNC,ITGAV,1
TNN,ITGAV,1
TNR,ITGAV,1
TNXB,ITGAV,1
VWF,ITGAV,1
IBSP,ITGAV,1
VTN,ITGAV,1
SPP1,ITGAV,1
FN1,ITGAV,1
COMP,ITGAV,1
THBS1,ITGAV,1
THBS2,ITGAV,1
THBS3,ITGAV,1
THBS4,ITGAV,1
DSPP,ITGAV,1
DMP1,ITGAV,1
MEPE,ITGAV,1
SPP1,ITGA4,1
FN1,ITGA4,1
COMP,CD47,1
THBS1,CD47,1
THBS2,CD47,1
THBS3,CD47,1
THBS4,CD47,1
COMP,CD36,1
THBS1,CD36,1
THBS2,CD36,1
THBS3,CD36,1
THBS4,CD36,1
LAMC3,SV2C,1
LAMB4,SV2C,1
LAMA1,SV2C,1
LAMA2,SV2C,1
LAMA3,SV2C,1
LAMA4,SV2C,1
LAMA5,SV2C,1
LAMB1,SV2C,1
LAMB2,SV2C,1
LAMB3,SV2C,1
LAMC1,SV2C,1
LAMC2,SV2C,1
LAMC3,SV2B,1
LAMB4,SV2B,1
LAMA1,SV2B,1
LAMA2,SV2B,1
LAMA3,SV2B,1
LAMA4,SV2B,1
LAMA5,SV2B,1
LAMB1,SV2B,1
LAMB2,SV2B,1
LAMB3,SV2B,1
LAMC1,SV2B,1
LAMC2,SV2B,1
LAMC3,SV2A,1
LAMB4,SV2A,1
LAMA1,SV2A,1
LAMA2,SV2A,1
LAMA3,SV2A,1
LAMA4,SV2A,1
LAMA5,SV2A,1
LAMB1,SV2A,1
LAMB2,SV2A,1
LAMB3,SV2A,1
LAMC1,SV2A,1
